product_id,product_name,category,sub_category,author_name,publisher_name,unit_price,cost_price,supplier_id,stock_quantity,launch_date,format,language,page_count,reader_group,best_seller_score
P00625,Rhymes Complete,Children,Rhymes,Sultana Uddin,Global Trade Group,310.64,193.53,S00234,109,2023-07-16 13:05:00,Ebook,English,754,Young,0.857
P00626,Bangla Literature Essentials Edition,Academic,Bangla Literature,Sabbir Ahmed,Delta Enterprises,745.36,557.43,S00967,631,2021-04-22 16:46:00,Hardcover,English,503,Young,0.619
P00627,Fiqh Simplified,Religious,Fiqh,Ferdous Islam,Delta Trade Group,763.95,501.12,S00770,373,2022-01-30 05:22:00,Hardcover,,355,Professional,0.566
P00628,Scientists Complete,Biography,Scientists,Sultana Islam,Metro Trade Group,304.63,207.12,S00885,451,2020-02-20 22:17:00,Paperback,Bangla,635,Young,0.233
P00629,Bcs Handbook Pro,Exam Prep,Bcs,Jalal Uddin,Green Publishing House,1071.91,614.61,S00404,497,2024-09-20 22:37:00,Paperback,Bangla,534,Professional,0.412
P00630,Biology Workbook Pro,Academic,Biology,Mohiuddin Sarker,National Publishing House,285.43,202.47,S00670,29,2024-09-04 14:08:00,Paperback,Bangla,88,Young,0.387
P00631,Chemistry Complete Series,Academic,Chemistry,Rumana Chowdhury,Royal Supply Co,657.9083412989132,609.26,S00967,23,2020-04-12 23:03:00,Ebook,Bangla,135,Professional,0.338
P00632,Bank Jobs Simplified Practice,Exam Prep,Bank Jobs,Ferdous Chowdhury,Prime Books Ltd,1016.44,612.56,S00412,71,2023-02-04 10:51:00,Ebook,English,503,Young,0.782
P00633,Biology Masterclass Series,Academic,Biology,Amin Rahman,Delta Publishing House,1120.93,771.8,S00991,180,2021-12-10 01:58:00,,Bangla,291,Professional,0.21
P00634,Python Masterclass Edition,Programming,Python,Rashid Chowdhury,Royal Publishing House,751.61,501.74,S00120,153,2022-07-27 00:02:00,Ebook,English,553,Young,0.759
P00635,Bank Jobs Masterclass Edition,Exam Prep,Bank Jobs,Rumana Khan,Global Enterprises,724.19,507.17,S00248,415,2024-10-27 21:56:00,Hardcover,Bangla,630,Elderly,0.65
P00636,Productivity Complete,Self Help,Productivity,Amin Ahmed,Royal Logistics,358.95,231.07,S00845,437,2024-10-18 04:56:00,Hardcover,Bangla,776,Professional,0.972
P00637,Writers Masterclass,Biography,Writers,Jalal Ahmed,Delta Distributors,550.75,349.52,S00034,314,2019-04-25 04:34:00,Paperback,Bangla,597,Professional,0.243
P00638,Mathematics Masterclass Series,Academic,Mathematics,Anika Khan,Royal Books Ltd,988.77,803.74,S00982,474,2023-05-26 16:42:00,Hardcover,English,604,Elderly,0.826
P00639,Romance Complete,Fiction,Romance,Rashid Chowdhury,Global Trade Group,863.52,676.28,S00315,488,2019-09-08 09:07:00,Hardcover,English,387,Professional,0.262
P00640,Romance Masterclass,Fiction,Romance,Shahana Khan,Eastern Enterprises,852.34,474.94,S00678,396,2020-04-30 09:35:00,Ebook,Bangla,648,Professional,0.813
P00641,Management Simplified,Business,Management,Rashid Hossain,Bright Logistics,433.68,296.47,S00335,377,2019-01-10 14:19:00,Ebook,Bangla,96,Kids,0.809
P00642,Bcs Masterclass Practice,Exam Prep,Bcs,Anika Chowdhury,Eastern Publishing House,1165.27,937.97,S00303,562,2019-02-08 08:45:00,Paperback,Bangla,547,Professional,0.318
P00643,Rhymes Complete,Children,Rhymes,Touhid Chowdhury,Eastern Supply Co,379.87,301.45,S00078,475,2025-04-18 20:58:00,Ebook,Bangla,565,Kids,0.704
P00644,Mathematics Masterclass Series,Academic,Mathematics,Kamal Chowdhury,Bright Publishing House,1154.5,771.54,S00902,506,2019-10-15 00:13:00,Paperback,English,541,Elderly,0.481
P00645,Teacher Recruitment Masterclass Edition,Exam Prep,Teacher Recruitment,Mala Rahman,Metro Books Ltd,447.54,304.63,S00175,300,2026-01-28 05:46:00,Ebook,English,434,Kids,0.365
P00646,Biology Simplified Series,Academic,Biology,Anika Rahman,Prime Distributors,1192.52,757.8,S00943,418,2021-05-24 23:59:00,Paperback,English,579,Young,0.34
P00647,Thriller Simplified,Fiction,Thriller,Anika Uddin,Metro Trade Group,949.71,718.52,S00253,630,2024-11-06 20:44:00,Ebook,Bangla,804,Professional,0.374
P00648,Mathematics Essentials Series,Academic,Mathematics,Rashid Ahmed,Global Supply Co,1174.28,795.74,S00982,126,2022-10-29 05:52:00,Hardcover,Bangla,89,Young,0.74
P00649,Finance Masterclass,Business,Finance,Kamal Chowdhury,Delta Logistics,1117.66,874.77,S00734,608,2020-01-02 05:54:00,Ebook,Bangla,425,Professional,0.633
P00650,Thriller Masterclass,Fiction,Thriller,Jalal Uddin,Delta Publishing House,646.09,424.23,S00346,202,2024-06-10 09:43:00,Paperback,Bangla,533,Young,0.846
P00651,Mindfulness Simplified,Self Help,Mindfulness,Mala Uddin,Eastern Distributors,549.05,244.07053623258057,S00763,194,2025-03-20 21:51:00,Ebook,Bangla,628,Elderly,0.642
P00652,Mystery Masterclass,Fiction,Mystery,Shahana Islam,Green Books Ltd,791.73,543.43,S00146,285,2020-11-25 18:35:00,Ebook,Bangla,554,Young,0.227
P00653,Classic Workbook,Fiction,Classic,Kamal Chowdhury,Ocean Publishing House,429.05,317.64,S00927,165,2019-11-18 01:58:00,Paperback,Bangla,285,Young,0.691
P00654,Mathematics Guide Edition,Academic,Mathematics,Ferdous Sarker,Ocean Books Ltd,767.16,554.55,S00980,264,2021-06-11 07:29:00,Paperback,Bangla,525,Young,0.234
P00655,Marketing Workbook,Business,Marketing,Mala Uddin,Bright Enterprises,1115.24,859.14,S00868,373,2019-12-02 18:49:00,Ebook,Bangla,760,Kids,0.33
P00656,Leadership Guide,Self Help,Leadership,Amin Ahmed,Ocean Books Ltd,981.15,717.31,S00112,517,2020-08-23 10:50:00,Ebook,Bangla,792,Young,0.407
P00657,Productivity Masterclass,Self Help,Productivity,Rashid Islam,National Enterprises,316.43,183.06,S00159,266,2020-12-29 03:43:00,,Bangla,643,Young,0.22
P00658,Picture Books Workbook,Children,Picture Books,Touhid Islam,National Supply Co,220.48,154.89,S00262,445,2019-10-01 20:13:00,Ebook,Bangla,222,Kids,0.231
P00659,Mathematics Workbook Pro,Academic,Mathematics,Riaz Sarker,Royal Trade Group,1009.4,823.64,S00415,483,2025-07-09 12:31:00,Paperback,,385,Young,0.639
P00660,Habit Building Simplified,Self Help,Habit Building,Touhid Chowdhury,Global Supply Co,883.89,596.92,S00365,86,2022-12-05 19:01:00,Paperback,English,183,Young,0.411
P00661,Coloring Books Handbook,Children,Coloring Books,Jalal Islam,Global Enterprises,294.24,206.01,S00592,66,2024-02-16 23:32:00,Ebook,Bangla,820,Professional,0.366
P00662,Story Books Handbook,Children,Story Books,Amin Ahmed,Global Publishing House,357.6,222.15,S00808,356,2020-06-28 07:40:00,Paperback,Bangla,407,Kids,0.395
P00663,Teacher Recruitment Complete Series,Exam Prep,Teacher Recruitment,Anika Hossain,Prime Distributors,319.03,234.4,S00731,593,2019-12-27 17:35:00,Paperback,Bangla,524,Young,0.387
P00664,Data Science Essentials Series,Programming,Data Science,Shahana Khan,Delta Distributors,941.21,696.99,S00639,62,2024-04-28 04:25:00,Hardcover,Bangla,363,Young,0.474
P00665,Romance Essentials,Fiction,Romance,Kamal Hossain,Prime Enterprises,438.4,272.41,S00873,515,2020-11-14 06:42:00,Paperback,English,153,Kids,0.506
P00666,Rhymes Simplified,Children,Rhymes,Naila Chowdhury,Green Supply Co,431.95,339.95,S00151,99,2022-08-06 18:28:00,Hardcover,Bangla,127,Professional,0.933
P00667,English Grammar Complete Series,Academic,English Grammar,Rashid Sarker,Prime Supply Co,1063.07,738.79,S00956,332,2026-05-04 06:32:00,Paperback,Bangla,696,Young,0.904
P00668,Islamic History Simplified,Religious,Islamic History,Sabbir Uddin,Royal Logistics,203.07,153.96,S00389,237,2021-01-21 17:42:00,Hardcover,English,646,Professional,0.99
P00669,Accounting Simplified,Business,Accounting,Touhid Ahmed,Delta Books Ltd,1339.15,971.45,S00254,648,2024-04-29 04:38:00,Paperback,English,516,Young,0.39
P00670,English Grammar Workbook Practice,Academic,English Grammar,Sultana Rahman,Royal Books Ltd,469.81,328.44,S00421,127,2024-12-13 11:54:00,Paperback,Bangla,52,Young,0.327
P00671,University Admission Workbook Edition,Exam Prep,University Admission,Naila Hossain,Eastern Logistics,1083.94,747.43,S00351,38,2025-05-21 14:06:00,Hardcover,Bangla,463,Professional,0.305
P00672,Management Guide,Business,Management,Anika Rahman,Green Trade Group,1092.66,707.59,S00673,265,2023-06-18 12:05:00,Ebook,,149,Young,0.408
P00673,Hadith Workbook,Religious,Hadith,Touhid Islam,Ocean Books Ltd,487.75,308.79,S00854,106,2023-07-30 13:43:00,Ebook,Bangla,833,Kids,0.992
P00674,Accounting Workbook,Business,Accounting,Naila Ahmed,National Books Ltd,1313.49,906.17,S00026,636,2020-01-06 11:58:00,Paperback,English,97,Professional,0.594
P00675,Habit Building Workbook,Self Help,Habit Building,Naila Islam,Green Enterprises,460.71,289.76,S00371,387,2023-10-06 19:34:00,Hardcover,Bangla,771,Young,0.953
P00676,Bank Jobs Workbook Series,Exam Prep,Bank Jobs,Anika Hossain,Delta Supply Co,689.01,443.91,S00835,101,2020-12-29 00:36:00,Paperback,English,212,Elderly,0.787
P00677,Islamic History Simplified,Religious,Islamic History,Ferdous Ahmed,Royal Enterprises,245.7,185.13,S00091,471,2026-04-26 18:50:00,Hardcover,Bangla,52,Professional,0.448
P00678,Admission Test Complete Pro,Exam Prep,Admission Test,Ferdous Khan,National Enterprises,947.59,686.33,S00266,224,2021-04-22 00:39:00,Hardcover,Bangla,537,Kids,0.42
P00679,University Admission Complete Practice,Exam Prep,University Admission,Ferdous Islam,Ocean Distributors,978.99,558.3,S00439,598,2024-10-14 02:06:00,Paperback,Bangla,726,Professional,0.835
P00680,Rhymes Essentials,Children,Rhymes,Sabbir Hossain,Delta Enterprises,418.04,291.33,S00801,454,2019-01-28 10:37:00,Ebook,Bangla,127,Young,0.297
P00681,Management Guide,Business,Management,Shahana Ahmed,National Books Ltd,1306.85,1045.13,S00447,398,2019-05-13 09:49:00,Hardcover,Bangla,226,Professional,0.538
P00682,Hadith Simplified,Religious,Hadith,Rumana Uddin,Bright Logistics,855.8,480.49,S00626,494,2019-04-28 17:35:00,Ebook,Bangla,352,Kids,0.839
P00683,Coloring Books Simplified,Children,Coloring Books,Rumana Chowdhury,Prime Enterprises,446.42,278.12,S00843,621,2020-08-11 13:16:00,Paperback,Bangla,92,Young,0.742
P00684,Admission Test Guide Pro,Exam Prep,Admission Test,Rumana Chowdhury,Global Supply Co,990.23,546.66,S00564,648,2019-03-11 15:18:00,Ebook,Bangla,595,Professional,0.232
P00685,Prayer Guides Guide,Religious,Prayer Guides,Riaz Ahmed,Ocean Supply Co,740.09,503.95,S00216,592,2023-06-14 23:57:00,Ebook,Bangla,425,Professional,0.449
P00686,Short Stories Complete,Fiction,Short Stories,Mohiuddin Sarker,Delta Supply Co,903.36,713.38,S00232,184,2022-03-18 10:41:00,Ebook,Bangla,220,Professional,0.633
P00687,Biology Handbook Edition,Academic,Biology,Anika Ahmed,Royal Supply Co,1004.72,676.58,S00415,295,2024-09-20 01:43:00,Ebook,,119,Young,0.762
P00688,Thriller Masterclass,Fiction,Thriller,Shahana Rahman,Royal Books Ltd,370.25,217.14,S00665,251,2025-09-14 13:02:00,Hardcover,English,596,Professional,0.766
P00689,Thriller Guide,Fiction,Thriller,Mohiuddin Khan,Eastern Publishing House,740.65,512.11,S00431,35,2021-08-09 10:26:00,Ebook,English,549,Professional,0.851
P00690,Adventure Complete,Fiction,Adventure,Mohiuddin Uddin,Ocean Trade Group,443.9,340.75,S00914,66,2019-10-30 00:35:00,Paperback,English,266,Young,0.845
P00691,Marketing Essentials,Business,Marketing,Ferdous Chowdhury,Green Trade Group,337.38,211.19,S00106,649,2024-04-21 06:13:00,Hardcover,Bangla,539,Young,0.498
P00692,Productivity Handbook,Self Help,Productivity,Sabbir Uddin,Royal Publishing House,529.95,376.56,S00158,183,2020-12-15 12:00:00,Paperback,Bangla,781,Professional,0.418
P00693,Entrepreneurs Essentials,Biography,Entrepreneurs,Riaz Hossain,Delta Publishing House,830.46,633.16,S00036,598,2025-04-05 18:03:00,Paperback,,688,Young,0.472
P00694,Entrepreneurship Essentials,Business,Entrepreneurship,Rashid Uddin,Delta Distributors,1406.52,890.63,S00818,137,2024-06-01 22:58:00,Hardcover,Bangla,824,Professional,0.933
P00695,Biology Handbook Pro,Academic,Biology,Jalal Chowdhury,Green Trade Group,950.49,644.72,S00368,384,2024-12-25 03:50:00,Paperback,Bangla,110,Young,0.962
P00696,Bcs Guide Practice,Exam Prep,Bcs,Jalal Rahman,Prime Books Ltd,867.48,538.56,S00459,53,2020-12-16 05:06:00,Hardcover,Bangla,746,Professional,0.658
P00697,Short Stories Simplified,Fiction,Short Stories,Kamal Chowdhury,Prime Trade Group,529.26,297.43,S00122,36,2019-10-12 03:21:00,Ebook,Bangla,572,Elderly,0.303
P00698,Adventure Handbook,Fiction,Adventure,Anika Chowdhury,Prime Trade Group,420.91,277.07,S00729,183,2021-08-07 06:11:00,Paperback,Bangla,547,Elderly,0.443
P00699,Physics Masterclass Series,Academic,Physics,Sultana Rahman,Delta Books Ltd,793.74,471.02,S00208,298,2024-07-24 22:54:00,Ebook,English,567,Young,0.442
P00700,Scientists Complete,Biography,Scientists,Riaz Khan,Prime Publishing House,244.1,141.17,S00270,549,2020-07-08 21:01:00,Ebook,Bangla,147,Professional,0.899
P00701,University Admission Guide Series,Exam Prep,University Admission,Sultana Islam,Global Books Ltd,1158.47,723.67,S00225,199,2022-12-18 23:08:00,Ebook,Bangla,117,Young,0.955
P00702,Marketing Complete,Business,Marketing,Naila Uddin,Ocean Trade Group,1250.76,893.26,S00506,393,2020-07-17 09:07:00,Hardcover,Bangla,788,Elderly,0.926
P00703,Mystery Workbook,Fiction,Mystery,Sultana Uddin,Metro Distributors,707.56,473.16,S00517,22,2019-02-04 18:41:00,Paperback,Bangla,598,Professional,0.585
P00704,Story Books Guide,Children,Story Books,Amin Chowdhury,National Books Ltd,157.45,118.81,S00186,516,2025-12-18 04:24:00,Hardcover,Bangla,195,Elderly,0.832
P00705,Islamic History Workbook,Religious,Islamic History,Riaz Chowdhury,Royal Supply Co,872.71,591.68,S00392,256,2021-08-20 18:01:00,Paperback,Bangla,415,Professional,0.752
P00706,Activity Books Essentials,Children,Activity Books,Mala Khan,Metro Distributors,145.22,101.92,S00124,620,2020-10-30 20:46:00,Hardcover,Bangla,50,Young,0.434
P00707,Hadith Masterclass,Religious,Hadith,Sabbir Islam,Royal Logistics,195.64,124.51,S00333,400,2026-02-05 09:54:00,Ebook,Bangla,164,Young,0.866
P00708,Mindfulness Handbook,Self Help,Mindfulness,Mohiuddin Khan,Delta Publishing House,242.29,186.12,S00472,408,2021-04-02 16:52:00,Ebook,English,393,Young,0.265
P00709,Finance Essentials,Business,Finance,Ferdous Hossain,Bright Distributors,553.22,439.21,S00432,549,2021-09-06 19:07:00,Hardcover,Bangla,453,Professional,0.488
P00710,Coloring Books Workbook,Children,Coloring Books,Sultana Sarker,National Supply Co,201.08,155.18,S00708,354,2019-03-25 10:18:00,Ebook,English,490,Professional,0.493
P00711,Mystery Workbook,Fiction,Mystery,Amin Chowdhury,Ocean Distributors,256.14,157.31,S00468,643,2020-11-03 12:30:00,Paperback,Bangla,793,Young,0.303
P00712,Coloring Books Workbook,Children,Coloring Books,Shahana Uddin,Bright Trade Group,141.89,110.79,S00362,234,2024-10-09 01:47:00,Paperback,English,521,Young,0.422
P00713,Algorithms Essentials Pro,Programming,Algorithms,Rumana Chowdhury,Delta Supply Co,529.82,355.12,S00544,571,2020-05-31 02:17:00,Hardcover,Bangla,355,Kids,0.364
P00714,Adventure Workbook,Fiction,Adventure,Naila Uddin,National Enterprises,803.85,469.06,S00436,520,2022-11-25 17:38:00,Paperback,English,180,Elderly,0.908
P00715,Thriller Guide,Fiction,Thriller,Mohiuddin Rahman,Delta Distributors,780.99,470.7,S00096,211,2024-01-27 14:49:00,Paperback,Bangla,743,Young,0.967
P00716,Bcs Masterclass Practice,Exam Prep,Bcs,Naila Ahmed,Global Logistics,496.15,316.33,S00459,119,2025-01-14 20:39:00,Ebook,Bangla,183,Young,0.3
P00717,Entrepreneurship Essentials,Business,Entrepreneurship,Mala Chowdhury,Royal Trade Group,433.39,250.97,S00996,40,2020-06-12 19:05:00,Hardcover,Bangla,218,Young,0.828
P00718,Entrepreneurship Handbook,Business,Entrepreneurship,Mohiuddin Ahmed,Green Enterprises,1424.85,797.08,S00358,186,2022-08-19 22:56:00,Ebook,English,123,Young,0.742
P00719,Leadership Complete,Self Help,Leadership,Riaz Islam,Royal Books Ltd,882.41,660.86,S00644,488,2026-02-03 12:29:00,Paperback,,656,Young,0.377
P00720,Bank Jobs Workbook Pro,Exam Prep,Bank Jobs,Naila Ahmed,Global Trade Group,739.48,439.77,S00835,171,2026-01-05 21:07:00,Paperback,Bangla,68,Professional,0.294
P00721,Adventure Workbook,Fiction,Adventure,Rumana Islam,Prime Trade Group,915.6,625.39,S00107,496,2024-06-26 16:12:00,Hardcover,English,539,Young,0.858
P00722,Finance Handbook,Business,Finance,Sabbir Uddin,Bright Trade Group,1060.4,615.63,S00752,164,2020-07-15 02:59:00,Hardcover,Bangla,646,Young,0.823
P00723,Fiqh Guide,Religious,Fiqh,Jalal Chowdhury,Eastern Enterprises,484.91,344.96,S00485,283,2020-12-06 21:33:00,Ebook,English,31,Professional,0.76
P00724,Bangla Literature Guide Series,Academic,Bangla Literature,Touhid Uddin,Royal Publishing House,912.73,541.77,S00197,286,2019-05-24 07:53:00,Paperback,Bangla,721,Young,0.219
P00725,Finance Complete,Business,Finance,Riaz Khan,National Publishing House,790.47,485.38,S00324,203,2023-05-27 22:01:00,Hardcover,English,421,Young,0.736
P00726,Hadith Handbook,Religious,Hadith,Mohiuddin Ahmed,Green Enterprises,406.05,278.58,S00091,364,2021-10-09 11:03:00,Ebook,Bangla,136,Young,0.628
P00727,Bank Jobs Guide Pro,Exam Prep,Bank Jobs,Amin Hossain,Global Logistics,1197.17,825.54,S00588,428,2022-07-14 16:09:00,Hardcover,Bangla,131,Professional,0.982
P00728,Bank Jobs Simplified Practice,Exam Prep,Bank Jobs,Touhid Hossain,Metro Distributors,391.63,271.38,S00305,308,2025-11-02 05:43:00,Paperback,English,712,Professional,0.708
P00729,Adventure Simplified,Fiction,Adventure,Jalal Sarker,Delta Publishing House,882.46,492.21,S00661,581,2019-08-29 12:34:00,Hardcover,Bangla,150,Kids,0.44
P00730,University Admission Guide Edition,Exam Prep,University Admission,Mala Chowdhury,Ocean Books Ltd,370.82,229.96,S00748,469,2019-09-01 11:37:00,Ebook,Bangla,708,Young,0.221
P00731,Finance Handbook,Business,Finance,Amin Khan,Delta Distributors,1025.65,609.75,S00899,379,2025-11-22 11:10:00,Ebook,Bangla,121,Kids,0.493
P00732,English Grammar Masterclass Series,Academic,English Grammar,Kamal Sarker,Ocean Supply Co,689.34,516.93,S00215,357,2019-10-15 05:50:00,Ebook,English,182,Kids,0.45
P00733,Thriller Essentials,Fiction,Thriller,Rumana Hossain,Delta Publishing House,558.79,320.52,S00663,145,2022-07-10 04:33:00,Paperback,English,824,Professional,0.612
P00734,Productivity Simplified,Self Help,Productivity,Naila Khan,National Trade Group,817.13,561.03,S00509,339,2024-12-25 04:50:00,Ebook,Bangla,783,Young,0.714
P00735,Web Development Complete Practice,Programming,Web Development,Rashid Rahman,Bright Books Ltd,442.93,249.74,S00020,206,2026-02-25 09:29:00,Paperback,English,693,Young,0.495
P00736,Hadith Essentials,Religious,Hadith,Sultana Khan,Green Supply Co,772.14,499.77,S00647,219,2021-06-15 03:10:00,Hardcover,Bangla,815,Professional,0.571
P00737,Finance Handbook,Business,Finance,Amin Khan,Prime Distributors,949.65,522.99,S00408,589,2020-06-17 15:01:00,Ebook,Bangla,266,Young,0.721
P00738,Fiqh Handbook,Religious,Fiqh,Mohiuddin Sarker,Metro Distributors,359.67,232.99,S00810,416,2024-05-06 02:34:00,Ebook,English,778,Young,0.601
P00739,Mindfulness Simplified,Self Help,Mindfulness,Rumana Chowdhury,Delta Publishing House,951.27,658.18,S00231,367,2022-12-13 11:14:00,Ebook,English,535,Professional,0.543
P00740,University Admission Simplified Pro,Exam Prep,University Admission,Jalal Sarker,Prime Trade Group,681.92,532.15,S00409,439,2023-04-26 15:56:00,Ebook,Bangla,592,Professional,0.449
P00741,Short Stories Complete,Fiction,Short Stories,Rumana Hossain,Bright Books Ltd,521.65,415.55,S00178,540,2024-06-15 16:50:00,Ebook,Bangla,67,Elderly,0.953
P00742,Accounting Guide,Business,Accounting,Amin Islam,Green Trade Group,993.81,718.03,S00358,414,2023-02-03 19:20:00,Ebook,English,543,Young,0.514
P00743,Bcs Complete Edition,Exam Prep,Bcs,Amin Khan,Metro Supply Co,824.15,654.36,S00790,140,2024-01-04 14:25:00,Ebook,English,838,Young,0.491
P00744,Picture Books Guide,Children,Picture Books,Mohiuddin Hossain,Ocean Enterprises,1636.5837499999998,216.81,S00937,593,2020-09-17 02:40:00,Paperback,Bangla,599,Professional,0.363
P00745,Admission Test Masterclass Practice,Exam Prep,Admission Test,Sultana Khan,Global Supply Co,984.9,681.81,S00205,552,2026-05-29 23:45:00,Ebook,English,570,Young,0.808
P00746,Entrepreneurship Essentials,Business,Entrepreneurship,Sabbir Ahmed,Bright Logistics,420.89,340.75,S00348,29,2023-02-08 16:33:00,Hardcover,Bangla,442,Professional,0.827
P00747,Prayer Guides Complete,Religious,Prayer Guides,Riaz Islam,Green Books Ltd,564.6,443.78,S00196,133,2019-01-25 19:21:00,Ebook,Bangla,635,Young,0.421
P00748,English Grammar Essentials Practice,Academic,English Grammar,Rashid Hossain,Delta Books Ltd,1003.73,809.52,S00093,555,2022-07-28 09:31:00,Ebook,English,151,Young,0.848
P00749,Machine Learning Guide Series,Programming,Machine Learning,Naila Chowdhury,Global Enterprises,860.83,682.06,S00473,240,2023-08-05 08:23:00,Ebook,English,696,Kids,0.593
P00750,Short Stories Workbook,Fiction,Short Stories,Anika Ahmed,Ocean Distributors,335.88,263.0,S00935,343,2022-05-04 01:03:00,Hardcover,English,631,Elderly,0.818
P00751,Teacher Recruitment Essentials Pro,Exam Prep,Teacher Recruitment,Mala Islam,Prime Books Ltd,913.66,671.08,S01000,518,2024-09-06 14:00:00,Paperback,Bangla,524,Young,0.796
P00752,Chemistry Essentials Pro,Academic,Chemistry,Ferdous Sarker,Royal Publishing House,807.27,495.73,S00946,144,2022-09-25 16:55:00,Hardcover,Bangla,269,Professional,0.533
P00753,Adventure Masterclass,Fiction,Adventure,Mohiuddin Chowdhury,Bright Supply Co,856.97,578.62,S00922,387,2022-04-27 19:40:00,Ebook,Bangla,169,Young,0.597
P00754,Teacher Recruitment Complete Series,Exam Prep,Teacher Recruitment,Mohiuddin Khan,Ocean Trade Group,505.73,310.81,S00273,441,2024-12-01 05:27:00,Paperback,Bangla,112,Professional,0.452
P00755,Coloring Books Essentials,Children,Coloring Books,Ferdous Chowdhury,Eastern Supply Co,131.8,83.36,S00543,529,2020-01-28 15:30:00,Hardcover,English,469,Young,0.831
P00756,Leadership Essentials,Self Help,Leadership,Kamal Chowdhury,Bright Distributors,230.93,138.67,S00833,379,2025-10-05 23:21:00,Paperback,Bangla,619,Kids,0.616
P00757,Coloring Books Masterclass,Children,Coloring Books,Rumana Rahman,Ocean Enterprises,277.66,187.58,S00364,229,2019-01-09 04:28:00,Ebook,English,456,Professional,0.75
P00758,Entrepreneurs Workbook,Biography,Entrepreneurs,Amin Ahmed,Global Distributors,828.02,502.22,S00499,334,2022-10-30 06:35:00,Paperback,Bangla,716,Kids,0.337
P00759,English Grammar Simplified Series,Academic,English Grammar,Touhid Chowdhury,Royal Distributors,859.44,702.88,S00691,468,2021-12-09 00:31:00,Ebook,English,840,Kids,0.856
P00760,Activity Books Essentials,Children,Activity Books,Sabbir Uddin,Prime Books Ltd,205.37,117.48,S00173,199,2020-09-08 03:38:00,Hardcover,English,758,Young,0.377
P00761,Mystery Simplified,Fiction,Mystery,Kamal Chowdhury,Metro Logistics,719.74,481.86,S00700,29,2019-11-03 07:28:00,Ebook,English,386,Elderly,0.764
P00762,Physics Simplified Series,Academic,Physics,Mala Khan,Royal Publishing House,576.8,366.2,S00495,131,2023-07-22 01:10:00,Ebook,Bangla,578,Professional,0.985
P00763,Artists Handbook,Biography,Artists,Sabbir Khan,Delta Publishing House,417.02,265.33,S00839,232,2024-11-11 05:05:00,Hardcover,,92,Young,0.289
P00764,Classic Guide,Fiction,Classic,Shahana Rahman,Delta Publishing House,914.5,665.61,S00678,207,2020-03-17 06:15:00,Paperback,English,805,Young,0.867
P00765,Productivity Essentials,Self Help,Productivity,Sultana Sarker,Prime Books Ltd,460.29174997516,346.82,S00815,425,2024-01-10 04:33:00,Ebook,Bangla,626,Professional,0.468
P00766,Activity Books Essentials,Children,Activity Books,Riaz Rahman,Global Books Ltd,356.74,287.0,S00340,358,2024-04-15 07:39:00,Paperback,English,219,Professional,0.341
P00767,Bcs Guide Series,Exam Prep,Bcs,Riaz Khan,Green Enterprises,1198.58,808.03,S00978,391,2024-07-22 10:39:00,Hardcover,English,191,Professional,0.613
P00768,Bank Jobs Masterclass Edition,Exam Prep,Bank Jobs,Sabbir Chowdhury,Royal Books Ltd,251.93,198.97,S00225,631,2019-11-16 21:57:00,Paperback,,268,Young,0.499
P00769,Romance Guide,Fiction,Romance,Shahana Chowdhury,Delta Publishing House,972.46,607.79,S00154,337,2019-09-10 01:11:00,Paperback,English,842,Young,0.77
P00770,Islamic History Simplified,Religious,Islamic History,Sabbir Hossain,Delta Publishing House,219.84,150.42,S00654,15,2022-05-23 23:49:00,Hardcover,Bangla,177,Elderly,0.521
P00771,Bcs Essentials Edition,Exam Prep,Bcs,Naila Khan,Bright Logistics,1027.17,789.37,S00378,569,2019-10-15 06:24:00,Ebook,Bangla,695,Young,0.931
P00772,University Admission Essentials Pro,Exam Prep,University Admission,Rumana Khan,Global Supply Co,1085.21,776.58,S00451,446,2022-02-02 22:17:00,Hardcover,Bangla,356,Professional,0.92
P00773,Finance Complete,Business,Finance,Sultana Islam,Metro Books Ltd,637.22,429.8,S00773,343,2020-06-16 09:02:00,Paperback,Bangla,353,Young,0.486
P00774,Mystery Simplified,Fiction,Mystery,Anika Chowdhury,Green Publishing House,586.69,432.46,S00259,292,2022-12-31 01:17:00,Paperback,Bangla,396,Professional,0.837
P00775,Machine Learning Complete Series,Programming,Machine Learning,Mohiuddin Rahman,Metro Publishing House,1159.57,699.84,S00160,36,2026-06-05 05:11:00,Paperback,Bangla,773,Young,0.203
P00776,Hadith Workbook,Religious,Hadith,Naila Islam,National Books Ltd,508.76,338.08,S00629,610,2024-05-28 00:47:00,Paperback,Bangla,488,Kids,0.218
P00777,Bank Jobs Guide Pro,Exam Prep,Bank Jobs,Jalal Uddin,National Enterprises,467.84,318.62,S00318,433,2023-12-27 20:55:00,Hardcover,English,768,Young,0.403
P00778,University Admission Complete Pro,Exam Prep,University Admission,Amin Chowdhury,Eastern Logistics,886.18,638.33,S00053,558,2019-03-18 11:22:00,Paperback,Bangla,271,Young,0.493
P00779,Bank Jobs Workbook Pro,Exam Prep,Bank Jobs,Sultana Uddin,Prime Trade Group,650.52,497.86,S00751,282,2024-03-13 21:40:00,Hardcover,Bangla,145,Young,0.449
P00780,Short Stories Simplified,Fiction,Short Stories,Anika Hossain,Green Enterprises,462.83,370.85,S00463,167,2022-07-14 19:51:00,Paperback,Bangla,411,Kids,0.767
