sales_id,supplier_id,customer_id,product_id,store_id,sales_date,quantity,unit_price,discount,total_amount,payment_method,sales_channel,reader_group,category
SLS000231,S00553,C00941,P00970,ST00902,2025-03-02,3,285.93,0.08,789.17,Cash,Online,Young,Children
SLS000232,S00598,C00287,P00454,ST00120,2026-05-30,2,169.24,0.01,335.1,Cash,In-Store,Young,Children
SLS000233,S00192,C00872,P00614,ST00351,2025-03-01,1,299.81,0.05,284.82,Rocket,In-Store,Young,Religious
SLS000234,S00699,C00743,P00556,ST00170,2026-01-19,2,1403.05,0.11,2497.43,Bkash,Online,Young,Business
SLS000235,S00466,C00563,P00532,ST00716,2025-08-11,2,333.78,0.1,600.8,Cash,Online,Professional,Religious
SLS000236,S00089,C00520,P00120,ST00253,2024-09-28,4,440.81,0.09,1604.55,Bkash,Online,Young,Fiction
SLS000237,S00835,C00314,P00676,ST00248,2026-02-09,3,689.01,0.03,2005.02,Rocket,In-Store,Young,Exam Prep
SLS000238,S00316,C00201,P00964,ST00395,2024-03-26,1,330.94,0.05,314.39,Card,In-Store,Professional,Academic
SLS000239,S00925,C00083,P00132,ST00273,2025-09-13,1,660.47,0.04,634.05,Card,,Professional,Business
SLS000240,S00838,C00714,P00311,ST00779,2025-02-15,1,1090.79,0.13,948.99,Rocket,Online,Young,Programming
SLS000241,S00398,C00221,P00085,ST00506,2025-10-07,2,639.17,0.07,1188.86,Nagad,Online,Professional,Biography
SLS000242,S00262,C00489,P00400,ST00539,2024-03-29,2,303.59,0.03,588.96,Bkash,,Young,Children
SLS000243,S00291,C00892,P00479,ST00152,2024-06-29,1,151.41,0.05,143.84,Card,In-Store,Professional,Children
SLS000244,S00546,C00671,P00357,ST00907,2024-09-22,1,677.89,0.07,630.44,Card,In-Store,Young,Academic
SLS000245,S00069,C00168,P00473,ST00333,2025-05-20,3,622.81,0.03,1812.38,Nagad,In-Store,Young,Exam Prep
SLS000246,S00728,C00737,P00807,ST00361,2026-03-30,2,447.05,0.05,849.4,Nagad,In-Store,Young,Fiction
SLS000247,S00764,C00212,P00215,ST00231,2026-03-21,1,511.45,0.1,460.3,Card,Online,Young,Religious
SLS000248,S00700,C00783,P00761,ST00958,2025-08-06,2,719.74,0.07,1338.72,Cash,Online,Young,Fiction
SLS000249,S00724,C00077,P00797,ST00595,2025-11-30,2,223.23,0.01,442.0,Cash,In-Store,Professional,Children
SLS000250,S00127,C00140,P00581,ST00055,2026-01-28,4,155.8,0.06,585.81,Nagad,In-Store,Young,Children
SLS000251,S00041,C00937,P00315,ST00180,2025-04-27,2,270.16,0.05,513.3,Bkash,App,Young,Fiction
SLS000252,S00179,C00279,P00936,ST00464,2024-02-29,2,637.42,0.09,1160.1,Card,In-Store,Professional,Programming
SLS000253,S00336,C00149,P00363,ST00176,2024-05-30,4,350.19,0.03967906182201115,1345.18,Bkash,In-Store,Young,Self Help
SLS000254,S00956,C00213,P00055,ST00592,2025-12-21,1,463.58,0.03,449.67,Nagad,App,Professional,Academic
SLS000255,S00749,C00357,P00142,ST00295,2024-05-14,1,141.01,0.09,128.32,Bkash,In-Store,Young,Children
SLS000256,S00601,C00843,P00894,ST00333,2024-10-29,1,505.64,0.06,475.3,Card,,Professional,Academic
SLS000257,S00725,C00151,P00156,ST00782,2025-11-14,4,900.27,0.11,3204.96,Rocket,Online,Young,Fiction
SLS000258,S00922,C00014,P00447,ST00505,2024-05-15,1,769.37,0.12,677.05,Cash,Online,Young,Fiction
SLS000259,S00459,C00869,P00696,ST00105,2025-01-18,2,867.48,0.05,1648.21,Bkash,In-Store,Young,Exam Prep
SLS000260,S00463,C00297,P00573,ST00355,2025-09-02,2,690.61,0.13,1201.66,Card,Online,Professional,Fiction
SLS000261,S00415,C00076,P00659,ST00891,2025-03-22,1,1009.4,0.05,958.93,,Online,Professional,Academic
SLS000262,S00289,C00025,P00349,ST00847,2026-02-22,2,859.05,0.04,1649.38,,In-Store,Young,Academic
SLS000263,S00389,C00902,P00668,ST00756,2024-06-08,4,203.07,0.06,763.54,Card,In-Store,Young,Religious
SLS000264,S00925,C00518,P00012,ST00845,2025-05-26,3,1241.11,0.08,3425.46,Bkash,In-Store,Young,Business
SLS000265,S00333,C00608,P00260,ST00087,2024-11-18,2,715.57,0.02,1402.52,Bkash,Online,Young,Religious
SLS000266,S00827,C00614,P00129,ST00114,2025-05-14,1,385.4,0.06,362.28,Bkash,In-Store,Young,Children
SLS000267,S00426,C00517,P00453,ST00019,2024-04-28,3,581.58,0.0,1744.74,Cash,In-Store,Young,Programming
SLS000268,S00901,C00772,P00153,ST00117,2025-09-05,1,606.11,0.07,563.68,Card,Online,Professional,Programming
SLS000269,S00298,C00909,P00546,ST00824,2024-07-01,3,219.75,0.11,586.73,Rocket,Online,Young,Fiction
SLS000270,S00103,C00641,P00186,ST00036,2025-12-23,3,566.97,0.08,1564.84,Card,In-Store,Young,Religious
SLS000271,S00964,C00848,P00412,ST00446,2026-03-04,2,310.01,0.04,595.22,Bkash,App,Young,Religious
SLS000272,S00856,C00008,P00081,ST00236,2024-10-30,2,273.3,0.19,442.75,Card,Online,Young,Children
SLS000273,S00350,C00475,P00440,ST00833,2025-10-02,1,438.06,0.1,394.25,Nagad,Online,Young,Exam Prep
SLS000274,S00196,C00600,P00813,ST00798,2025-05-02,2,652.22,0.11,1160.95,Bkash,Online,Professional,Religious
SLS000275,S00649,C00198,P00316,ST00761,2026-01-30,4,211.35,0.14,727.04,Nagad,Online,Young,Children
SLS000276,S00708,C00159,P00710,ST00362,2026-04-06,4,201.08,0.04,772.15,Bkash,In-Store,Young,Children
SLS000277,S00950,C00135,P00425,ST00920,2026-02-19,3,1192.76,0.08,3292.02,Bkash,Online,Young,Exam Prep
SLS000278,S00591,C00283,P00233,ST00891,2024-08-19,3,334.3,0.15,852.46,Rocket,Online,Young,Children
SLS000279,S00212,C00827,P00301,ST00642,2025-06-10,3,801.28,0.04,2307.69,Nagad,App,Young,Programming
SLS000280,S00708,C00025,P00300,ST00600,2024-03-24,1,366.6,0.15,311.61,,Online,Young,Children
SLS000281,S00348,C00599,P00746,ST00323,2024-09-28,3,420.89,0.09,1149.03,Nagad,In-Store,Young,Business
SLS000282,S00556,C00065,P00204,ST00730,2024-11-20,1,297.77,0.05,282.88,Bkash,App,Professional,Biography
SLS000283,S00964,C00589,P00976,ST00933,2025-03-15,4,347.48,0.02,1362.12,Bkash,In-Store,Young,Religious
SLS000284,S00036,C00253,P00693,ST00302,2026-01-13,1,830.46,0.12,730.8,Bkash,Online,Elderly,Biography
SLS000285,S00001,C00156,P00398,ST00272,2024-01-17,2,840.14,0.06,1579.46,Rocket,Online,Professional,Academic
SLS000286,S00551,C00463,P00998,ST00251,2025-03-16,1,773.3,0.09,703.7,Rocket,App,Young,Religious
SLS000287,S00702,C00229,P00216,ST00981,2025-12-30,1,675.22,0.1,607.7,Bkash,App,Young,Programming
SLS000288,S00815,C00374,P00765,ST00520,2024-07-24,3,549.87,0.09,1501.15,Bkash,Online,Young,Self Help
SLS000289,S00049,C00633,P00267,ST00966,2025-12-17,4,503.94,0.01,1995.6,Card,In-Store,Young,Religious
SLS000290,S00861,C00939,P00542,ST00606,2024-03-09,1,347.31,0.18,284.79,Nagad,Online,Professional,Programming
SLS000291,S00378,C00615,P00059,ST00278,2025-03-29,2,475.29,0.09,865.03,Nagad,Online,Professional,Exam Prep
SLS000292,S00355,C00502,P00851,ST00574,2026-05-30,2,742.24,0.02,1454.79,Rocket,App,Elderly,Exam Prep
SLS000293,S00047,C00553,P00365,ST00147,2024-12-03,3,641.86,0.01,1906.32,Bkash,Online,Young,Academic
SLS000294,S00919,C00469,P00586,ST00428,2025-07-25,2,610.81,0.05,1160.54,Nagad,Online,Young,Religious
SLS000295,S00169,C00559,P00927,ST00423,2024-06-03,2,975.96,0.06,1834.8,Cash,In-Store,Professional,Academic
SLS000296,S00945,C00567,P00034,ST00563,2025-01-11,3,215.45,0.09,588.18,Bkash,App,Young,Children
SLS000297,S00746,C00486,P00967,ST00370,2024-03-08,1,385.38,0.05,366.11,Card,App,Professional,Children
SLS000298,S00638,C00794,P00523,ST00436,2024-04-13,2,824.45,0.04,1582.94,Bkash,In-Store,Professional,Programming
SLS000299,S00507,C00387,P00785,ST00872,2024-10-17,2,1125.52,0.01,2228.53,Card,App,Young,Academic
SLS000300,S00656,C00108,P00470,ST00168,2026-05-26,1,718.78,0.06,675.65,Card,In-Store,Professional,Fiction
SLS000301,S00717,C00642,P00822,ST00917,2026-04-17,1,783.99,0.03,760.47,Nagad,App,Young,Fiction
SLS000302,S00352,C00801,P00883,ST00519,2024-02-22,2,1170.77,0.04,2247.88,Bkash,In-Store,Young,Exam Prep
SLS000303,S00853,C00784,P00381,ST00617,2024-03-02,3,434.43,0.03,1264.19,Card,In-Store,Young,Children
SLS000304,S00091,C00253,P00726,ST00097,2025-09-06,2,406.05,0.03,787.74,Nagad,App,Elderly,Religious
SLS000305,S00215,C00647,P00999,ST00138,2026-04-27,2,1014.92,0.12,1786.26,Cash,Online,Young,Academic
SLS000306,S00173,C00999,P00760,ST00726,2025-03-27,3,205.37,0.05,585.3,Card,In-Store,Young,Children
SLS000307,S00096,C00104,P00956,ST00894,2025-04-17,1,953.72,0.09,867.89,Card,App,Young,Fiction
SLS000308,S00178,C00518,P00741,ST00500,2025-06-21,1,521.65,0.01,516.43,Cash,App,Young,Fiction
SLS000309,S00824,C00303,P00328,ST00157,2025-01-28,2,430.82,0.16,723.78,Nagad,Online,Professional,Children
SLS000310,S00467,C00797,P00833,ST00791,2025-10-27,1,1100.54,0.03,1067.52,Nagad,,Young,Programming
SLS000311,S00854,C00321,P00673,ST00911,2024-04-19,2,487.75,0.05,926.72,Nagad,App,Young,Religious
SLS000312,S00122,C00737,P00037,ST00662,2024-02-22,1,302.93,0.06,284.75,Bkash,In-Store,Young,Fiction
SLS000313,S00779,C00159,P00179,ST00171,2024-03-04,2,1062.81,0.05,2019.34,Card,Online,Young,Academic
SLS000314,S00727,C00063,P00258,ST00394,2024-07-17,1,524.63,0.19,424.95,Nagad,Online,Elderly,Exam Prep
SLS000315,S00093,C00104,P00748,ST00935,2025-05-01,2,1003.73,0.09969121437799623,1807.33,Nagad,Online,Young,Academic
SLS000316,S00396,C00260,P00800,ST00180,2024-08-22,2,325.99,0.1,586.78,Bkash,Online,Young,Religious
SLS000317,S00240,C00852,P00832,ST00161,2025-06-18,1,916.18,0.08,842.89,Bkash,Online,Young,Fiction
SLS000318,S00895,C00149,P00072,ST00695,2024-01-17,4,547.18,0.07,2035.51,Card,,Young,Fiction
SLS000319,S00574,C00030,P00079,ST00523,2025-01-22,1,836.65,0.16,702.79,Cash,Online,Professional,Exam Prep
SLS000320,S00227,C00856,P00298,ST00196,2024-05-11,3,1133.08,0.11,3025.32,Cash,Online,Young,Academic
SLS000321,S00415,C00372,P00687,ST00605,2024-09-13,1,1004.72,0.04,964.53,Nagad,In-Store,Young,Academic
SLS000322,S00996,C00585,P00846,ST00932,2025-07-31,1,1178.98,0.09,1072.87,Card,Online,Professional,Business
SLS000323,S00417,C00083,P00871,ST00854,2024-01-12,1,293.84,0.07,273.27,Nagad,Nan,Professional,Exam Prep
SLS000324,S00041,C00910,P00210,ST00009,2025-11-18,1,777.33,0.08,715.14,Bkash,Online,Young,Fiction
SLS000325,S00654,C00498,P00770,ST00873,2024-08-26,1,219.84,0.03,213.24,Bkash,App,Professional,Religious
SLS000326,S00078,C00089,P00643,ST00616,2026-02-08,4,379.87,0.02,1489.09,Bkash,Online,Young,Children
SLS000327,S00169,C00635,P00927,ST00255,2025-09-30,3,975.96,0.01,2898.6,Card,App,Young,Academic
SLS000328,S00259,C00361,P00774,ST00088,2026-03-18,2,586.69,0.01,1161.65,Rocket,In-Store,Kids,Fiction
SLS000329,S00291,C00351,P00526,ST00970,2025-06-25,1,219.99,0.02,215.59,Card,App,Young,Children
SLS000330,S00680,C00403,P00788,ST00030,2024-12-31,2,350.66,0.06,659.24,Nagad,In-Store,Young,Religious
SLS000331,S00087,C00503,P00307,ST00173,2024-05-21,2,289.87,0.06,544.96,Card,In-Store,Young,Religious
SLS000332,S00347,C00617,P00790,ST00662,2024-03-05,1,725.24,0.11,645.46,Bkash,Online,Professional,Fiction
SLS000333,S00289,C00145,P00786,ST00753,2025-12-09,3,1188.18,0.08,3279.38,Bkash,Online,Young,Academic
SLS000334,S00700,C00758,P00857,ST00254,2025-07-29,2,408.42,0.12,718.82,Card,Online,Professional,Fiction
SLS000335,S00084,C00024,P00240,ST00731,2024-05-12,1,440.97,0.02,432.15,Card,In-Store,Professional,Academic
SLS000336,S00550,C00699,P00853,ST00760,2024-03-26,2,484.15,0.07,900.52,Bkash,In-Store,Young,Programming
SLS000337,S00040,C00180,P00175,ST00797,2025-12-11,2,989.71,0.1,1781.48,Nagad,In-Store,Young,Fiction
SLS000338,S00259,C00445,P00774,ST00747,2024-02-23,2,586.69,0.12,1032.57,Bkash,Online,Young,Fiction
SLS000339,S00387,C00558,P00929,ST00033,2025-04-02,3,1193.57,0.16,3007.8,Cash,Online,Young,Exam Prep
SLS000340,S00709,C00647,P00040,ST00887,2024-10-17,3,631.08,0.05,1798.58,Card,In-Store,Young,Religious
SLS000341,S00770,C00797,P00627,ST00546,2025-10-02,1,763.95,0.19,618.8,Rocket,,Young,Religious
SLS000342,S00151,C00510,P00666,ST00412,2024-02-21,1,431.95,0.09,393.07,Cash,Online,Young,Children
SLS000343,S00800,C00882,P00821,ST00026,2024-03-15,3,264.39,0.04,761.44,Bkash,App,Young,Academic
SLS000344,S00179,C00956,P00109,ST00578,2024-05-04,2,397.12,0.06,746.59,Card,Online,Young,Programming
SLS000345,S00765,C00975,P00911,ST00153,2025-10-23,2,710.01,0.07,1320.62,Bkash,In-Store,Young,Business
SLS000346,S00105,C00314,P00993,ST00529,2025-09-28,3,312.32,0.13,815.16,,Online,Young,Business
SLS000347,S00266,C00028,P00678,ST00177,2025-10-06,3,947.59,0.02,2785.91,Rocket,In-Store,Young,Exam Prep
SLS000348,S00612,C00719,P00431,ST00679,2025-05-28,3,258.84,0.0,776.52,,In-Store,Young,Children
SLS000349,S00034,C00252,P00637,ST00085,2024-06-05,2,550.75,0.03,1068.46,Card,In-Store,Professional,Biography
SLS000350,S00639,C00770,P00060,ST00588,2024-07-22,2,531.5,0.05027578239968346,1009.56,Bkash,In-Store,Professional,Programming
SLS000351,S00833,C00005,P00756,ST00635,2024-05-02,4,230.93,0.06,868.3,Cash,Online,Young,Self Help
SLS000352,S00621,C00781,P00076,ST00378,2024-04-22,2,709.89,0.1,1277.8,Rocket,Online,Young,Academic
SLS000353,S00824,C00068,P00321,ST00910,2025-10-30,1,388.92,0.08,357.81,Card,Online,Professional,Children
SLS000354,S00007,C00882,P00146,ST00506,2025-02-11,1,966.92,0.1,870.23,Rocket,In-Store,Young,Programming
SLS000355,S00661,C00652,P00729,ST00744,2025-01-06,3,882.46,0.0,2647.38,Nagad,Online,Young,Fiction
SLS000356,S00433,C00161,P00598,ST00424,2024-05-11,4,383.75,0.04258240553889045,1469.64,Card,,Young,Children
SLS000357,S00517,C00503,P00703,ST00785,2025-08-01,2,707.56,0.06,1330.21,Rocket,Online,Young,Fiction
SLS000358,S00316,C00499,P00070,ST00892,2026-01-12,2,1104.1,0.11,1965.3,Rocket,In-Store,Professional,Academic
SLS000359,S00958,C00881,P00370,ST00395,2024-01-09,3,971.49,0.12,2564.73,Nagad,Online,Young,Academic
SLS000360,S00086,C00526,P00403,ST00965,2026-04-12,2,851.28,0.03,1651.48,Bkash,App,Professional,Fiction
SLS000361,S00320,C00546,P00607,ST00144,2024-06-12,2,651.04,0.05,1236.98,Nagad,App,Professional,Fiction
SLS000362,S00179,C00313,P00109,ST00847,2026-03-24,3,397.12,0.1,1072.22,,Online,Young,Programming
SLS000363,S00346,C00731,P00650,ST00506,2025-10-28,2,646.09,0.07823829826159891,1191.08,Rocket,App,Young,Fiction
SLS000364,S00669,C00047,P00393,ST00131,2026-03-05,2,613.41,0.08,1128.67,Card,In-Store,Young,Programming
SLS000365,S00701,C00968,P00907,ST00613,2024-06-26,2,937.44,0.13,1631.15,Nagad,Online,Young,Programming
SLS000366,S00752,C00603,P00449,ST00124,2025-05-18,2,759.89,0.06,1428.59,Nagad,In-Store,Professional,Business
SLS000367,S00179,C00849,P00109,ST00882,2024-03-12,3,397.12,0.11,1060.31,Rocket,Online,Young,Programming
SLS000368,S00767,C00784,P00110,ST00814,2025-02-03,1,995.55,0.04572953429083677,950.02,Nagad,App,Young,Exam Prep
SLS000369,S00420,C00217,P00251,ST00646,2024-06-05,1,570.23,0.08,524.61,Nagad,App,Professional,Self Help
SLS000370,S00608,C00287,P00238,ST00223,2024-03-04,2,659.86,0.06,1240.54,Nagad,In-Store,Young,Fiction
SLS000371,S00396,C00277,P00800,ST00960,2026-01-13,3,325.99,0.1,880.17,Bkash,Nan,Young,Religious
SLS000372,S00091,C00224,P00726,ST00853,2025-11-06,2,406.05,0.06,763.37,Cash,In-Store,Professional,Religious
SLS000373,S00438,C00014,P00084,ST00711,2024-11-05,1,760.03,0.08,699.23,Rocket,In-Store,Young,Programming
SLS000374,S00606,C00830,P00855,ST00347,2025-01-04,2,919.8,0.0,1839.6,Bkash,In-Store,Professional,Self Help
SLS000375,S00720,C00532,P00103,ST00468,2025-04-18,2,801.55,0.05,1522.94,Nagad,In-Store,Professional,Academic
SLS000376,S00347,C00587,P00790,ST00324,2025-06-25,1,725.24,0.06,681.73,Card,App,Young,Fiction
SLS000377,S00203,C00485,P00118,ST00850,2025-05-30,1,860.36,0.06,808.74,Bkash,In-Store,Young,Academic
SLS000378,S00269,C00123,P00376,ST00296,2024-09-29,1,744.29,0.11676556515418783,657.38,Bkash,Online,Professional,Biography
SLS000379,S00273,C00433,P00754,ST00227,2024-11-28,3,505.73,0.03259026644318061,1467.74,Rocket,Online,Young,Exam Prep
SLS000380,S00443,C00290,P00250,ST00204,2026-06-02,1,286.71,0.19,232.24,Card,Online,Young,Exam Prep
SLS000381,S00421,C00894,P00119,ST00381,2024-03-24,1,1150.55,0.07,1070.01,Bkash,In-Store,Young,Academic
SLS000382,S00002,C00700,P00792,ST00612,2024-12-27,1,256.79,0.06,241.38,Cash,Online,Professional,Fiction
SLS000383,S00368,C00162,P00695,ST00832,2024-08-17,3,950.49,0.03,2765.93,Bkash,Online,Young,Academic
SLS000384,S00601,C00702,P00894,ST00919,2024-08-05,1,505.64,0.04,485.41,Bkash,App,Professional,Academic
SLS000385,S00902,C00543,P00644,ST00076,2024-05-20,3,1154.5,0.07,3221.06,Cash,App,Young,Academic
SLS000386,S00856,C00080,P00081,ST00043,2024-03-29,1,273.3,0.05,259.64,Nagad,In-Store,Professional,Children
SLS000387,S00335,C00066,P00641,ST00345,2026-03-23,1,433.68,0.08,398.99,Nagad,In-Store,Professional,Business
SLS000388,S00036,C00146,P00828,ST00807,2026-02-16,3,349.61,0.05,996.39,Nagad,In-Store,Young,Biography
SLS000389,S00782,C00815,P00091,ST00901,2025-10-22,2,486.61,0.0,973.22,Nagad,In-Store,Professional,Exam Prep
SLS000390,S00749,C00834,P00142,ST00158,2026-04-08,3,141.01,0.07,393.42,Cash,Online,Young,Children
SLS000391,S00843,C00606,P00683,ST00272,2026-01-04,2,446.42,0.04,857.13,Bkash,In-Store,Professional,Children
SLS000392,S00997,C00014,P00796,ST00895,2024-04-24,2,375.21,0.07,697.89,Nagad,In-Store,Young,Children
SLS000393,S00696,C00312,P00353,ST00562,2025-12-22,1,640.11,0.08,588.9,Nagad,Online,Young,Exam Prep
SLS000394,S00231,C00397,P00739,ST00389,2024-01-02,1,951.27,0.02,932.24,Nagad,In-Store,Young,Self Help
SLS000395,S00771,C00282,P00174,ST00232,2026-02-23,3,679.31,0.03,1976.79,Bkash,Online,Young,Academic
SLS000396,S00512,C00578,P00444,ST00105,2025-10-30,2,472.55,0.03,916.75,Nagad,Online,Young,Religious
SLS000397,S01000,C00058,P00751,ST00102,2026-06-06,2,913.66,0.06,1717.68,Nagad,App,Young,Exam Prep
SLS000398,S00479,C00018,P00203,ST00664,2025-03-06,3,336.86,0.1,909.52,Bkash,Online,Young,Business
SLS000399,S00289,C00584,P00349,ST00716,2025-10-24,3,859.05,0.1,2319.44,Cash,Online,Young,Academic
SLS000400,S00967,C00264,P00631,ST00347,2025-11-22,2,1017.46,0.04,1953.52,Nagad,In-Store,Professional,Academic
SLS000401,S00042,C00686,P00344,ST00594,2025-08-18,2,656.68,0.03,1273.96,Nagad,,Professional,Programming
SLS000402,S00312,C00781,P00876,ST00147,2026-05-07,3,370.45,0.08,1022.44,Nagad,In-Store,Young,Exam Prep
SLS000403,S00096,C00608,P00956,ST00021,2024-11-15,3,953.72,0.06,2689.49,Card,Online,Young,Fiction
SLS000404,S00902,C00990,P00644,ST00093,2024-03-26,2,1154.5,0.05,2193.55,Cash,App,Professional,Academic
SLS000405,S00503,C00642,P00787,ST00099,2025-06-24,1,939.36,0.09,854.82,Nagad,Online,Young,Academic
SLS000406,S00701,C00776,P00907,ST00984,2024-01-22,3,937.44,0.07,2615.46,Cash,Online,Young,Programming
SLS000407,S00392,C00641,P00705,ST00225,2024-09-29,2,872.71,0.08,1605.79,Bkash,In-Store,Young,Religious
SLS000408,S00160,C00809,P00775,ST00127,2025-10-22,1,1159.57,0.11,1032.02,,Online,Young,Programming
SLS000409,S00042,C00387,P00087,ST00789,2026-03-09,3,667.12,0.08,1841.25,Cash,Online,Young,Programming
SLS000410,S00663,C00432,P00829,ST00349,2024-07-17,4,584.57,0.13,2034.3,Bkash,Online,Young,Fiction
SLS000411,S00624,C00332,P00271,ST00197,2024-08-14,1,1065.52,0.18,873.73,Cash,Online,Young,Programming
SLS000412,S00452,C00573,P00078,ST00209,2024-01-24,1,576.28,0.03,558.99,Card,In-Store,Young,Exam Prep
SLS000413,S00841,C00372,P00594,ST00132,2024-11-09,3,953.23,0.06,2688.11,Rocket,App,Young,Biography
SLS000414,S00324,C00988,P00227,ST00076,2025-09-19,3,413.43,0.19,1004.63,Bkash,Online,Young,Business
SLS000415,S00042,C00599,P00087,ST00671,2026-03-03,3,667.12,0.09,1821.24,Rocket,In-Store,Young,Programming
SLS000416,S00700,C00332,P00613,ST00420,2025-01-10,4,608.33,0.01,2408.99,Bkash,In-Store,Young,Fiction
SLS000417,S00039,C00503,P00105,ST00141,2024-03-31,3,344.91,0.1,931.26,,Online,Young,Business
SLS000418,S00843,C00784,P00890,ST00787,2024-10-13,4,302.96,0.08,1114.89,Cash,In-Store,Young,Children
SLS000419,S00616,C00809,P00968,ST00020,2025-03-17,1,752.71,0.06,707.55,Card,App,Young,Exam Prep
SLS000420,S00358,C00637,P00742,ST00411,2025-06-25,2,993.81,0.12,1749.11,Card,Online,Young,Business
SLS000421,S00030,C00002,P00285,ST00119,2025-06-03,3,436.56,0.01,1296.58,Cash,Online,Young,Children
SLS000422,S00713,C00872,P00562,ST00029,2025-12-15,3,855.05,0.18,2103.42,Rocket,Online,Young,Academic
SLS000423,S00775,C00913,P00036,ST00532,2025-06-01,2,989.48,0.04,1899.8,Bkash,In-Store,Young,Biography
SLS000424,S00146,C00875,P00622,ST00147,2024-12-26,3,826.0,0.0,2478.0,Bkash,App,Young,Fiction
SLS000425,S00511,C00671,P00261,ST00065,2024-04-17,1,570.59,0.13,496.41,Bkash,Online,Young,Religious
SLS000426,S00426,C00024,P00453,ST00463,2026-04-16,2,581.58,0.12,1023.58,Card,Online,Professional,Programming
SLS000427,S00307,C00951,P00185,ST00845,2024-02-05,2,704.48,0.17,1169.44,Rocket,Online,Professional,Academic
SLS000428,S00195,C00064,P00986,ST00470,2024-10-20,1,766.83,0.06,720.82,Nagad,App,Professional,Self Help
SLS000429,S00041,C00147,P00210,ST00076,2025-01-07,3,777.33,0.07,2168.75,Cash,,Young,Fiction
SLS000430,S00674,C00628,P00414,ST00291,2026-03-05,1,342.32,0.09,311.51,Bkash,Online,Professional,Religious
SLS000431,S00420,C00460,P00251,ST00425,2025-02-09,2,570.23,0.13,992.2,Cash,Online,Young,Self Help
SLS000432,S00175,C00758,P00540,ST00267,2025-01-03,1,308.53,0.08,283.85,Nagad,Online,Professional,Exam Prep
SLS000433,S00125,C00633,P00906,ST00324,2026-04-21,4,174.79,0.08,643.23,Bkash,App,Young,Children
SLS000434,S00228,C00004,P00170,ST00484,2024-11-21,2,1034.26,0.03,2006.46,Rocket,In-Store,Professional,Business
SLS000435,S00021,C00642,P00148,ST00939,2025-11-05,1,318.18,0.047119171905804745,303.19,Rocket,Online,Young,Exam Prep
SLS000436,S00856,C00862,P00081,ST00801,2024-01-30,2,273.3,0.08,502.87,Cash,App,Young,Children
SLS000437,S00841,C00855,P00594,ST00196,2025-06-18,2,953.23,0.07,1773.01,Cash,App,Young,Biography
SLS000438,S00601,C00156,P00606,ST00780,2025-10-12,2,394.35,0.11,701.94,Rocket,Online,Professional,Academic
SLS000439,S00350,C00346,P00826,ST00377,2024-07-06,2,1077.8,0.16,1810.7,Bkash,Online,Young,Exam Prep
SLS000440,S00287,C00118,P00840,ST00814,2025-11-09,2,583.63,0.11,1038.86,Bkash,App,Professional,Exam Prep
SLS000441,S00937,C00755,P00108,ST00606,2026-03-15,1,241.26,0.04,231.61,Bkash,,Young,Children
